Date,Open,High,Low,Close,Adj Close,Volume,%change
23/08/2019,137.190002,138.350006,132.800003,133.389999,129.239639,38508600,-0.010601485
26/08/2019,134.990005,135.559998,133.899994,135.449997,131.23555,20312600,-0.016036132
27/08/2019,136.389999,136.720001,134.660004,135.740005,131.516556,23102100,0.010371094
28/08/2019,134.880005,135.759995,133.550003,135.559998,131.342148,17393300,-0.011071149
29/08/2019,137.25,138.440002,136.910004,138.119995,133.822464,20168700,0.017571137
30/08/2019,139.149994,139.179993,136.270004,137.860001,133.570557,23940100,0.013843308
03/09/2019,136.610001,137.199997,135.699997,136.039993,131.80719,18869300,-0.018253634
04/09/2019,137.300003,137.690002,136.479996,137.630005,133.347702,17995900,0.005050889
05/09/2019,139.110001,140.380005,138.759995,140.050003,135.692429,26101800,0.013182797
06/09/2019,140.029999,140.179993,138.199997,139.100006,134.771988,20824500,0.006613457
09/09/2019,139.589996,139.75,136.460007,137.520004,133.241119,25773900,-0.003142205
10/09/2019,136.800003,136.889999,134.509995,136.080002,131.845932,28903400,-0.019987056
11/09/2019,135.910004,136.270004,135.089996,136.119995,131.884689,24726100,-0.006505841
12/09/2019,137.850006,138.419998,136.869995,137.520004,133.241119,27010000,0.014274166
13/09/2019,137.779999,138.059998,136.570007,137.320007,133.047394,23363100,-0.000507849
16/09/2019,135.830002,136.699997,135.660004,136.330002,132.088181,16731400,-0.014152976
17/09/2019,136.960007,137.520004,136.429993,137.389999,133.115204,17814200,0.008319259
18/09/2019,137.360001,138.669998,136.529999,138.520004,134.210052,23982100,0.002920517
19/09/2019,140.300003,142.369995,140.070007,141.070007,136.68071,35772100,0.021403625
20/09/2019,141.009995,141.649994,138.25,139.440002,135.10141,39167300,0.005060527
23/09/2019,139.229996,139.630005,138.440002,139.139999,134.810745,17139300,-0.012623212
24/09/2019,140.360001,140.690002,136.880005,137.380005,133.105499,29773200,0.008116103
25/09/2019,137.5,139.960007,136.029999,139.360001,135.02388,21382000,-0.020376183
26/09/2019,139.440002,140.179993,138.440002,139.539993,135.198288,17456600,0.014109105
27/09/2019,140.149994,140.360001,136.649994,137.729996,133.444611,22477700,0.005091738
30/09/2019,138.050003,139.220001,137.779999,139.029999,134.704147,17280900,-0.014983882
01/10/2019,139.660004,140.25,137,137.070007,132.805161,21466600,0.011662448
02/10/2019,136.25,136.369995,133.580002,134.649994,130.460434,30521700,-0.024416468
03/10/2019,134.949997,136.75,133.220001,136.279999,132.039734,24132900,-0.009541306
04/10/2019,136.75,138.25,136.419998,138.119995,133.822464,22897700,0.013338296
07/10/2019,137.139999,138.179993,137.020004,137.119995,132.853592,15303700,0.002851912
08/10/2019,137.080002,137.759995,135.619995,135.669998,131.448685,25550500,-0.000437487
09/10/2019,137.460007,138.699997,136.970001,138.240005,133.938766,19749900,0.00277214
10/10/2019,138.490005,139.669998,138.25,139.100006,134.771988,17654600,0.007493074
11/10/2019,140.119995,141.029999,139.5,139.679993,135.333939,25446000,0.01176973
14/10/2019,139.690002,140.289993,139.520004,139.550003,135.207993,13304300,-0.003068748
15/10/2019,140.059998,141.789993,139.809998,141.570007,137.165131,19695700,0.002648693
16/10/2019,140.789993,140.990005,139.529999,140.410004,136.041229,20751600,0.005212016
17/10/2019,140.949997,141.419998,139.020004,139.690002,135.343628,21460600,0.001136473
18/10/2019,139.759995,140,136.559998,137.410004,133.134583,32273500,-0.008442725
21/10/2019,138.449997,138.5,137.009995,138.429993,134.122818,20078200,-0.009373197
22/10/2019,138.970001,140.009995,136.259995,136.369995,132.126923,27431000,0.003755898
23/10/2019,136.880005,137.449997,135.610001,137.240005,132.969849,29844600,-0.015039188
24/10/2019,139.389999,140.419998,138.669998,139.940002,135.585876,37029300,0.018337185
25/10/2019,139.339996,141.139999,139.199997,140.729996,136.351273,25959700,-0.000358727
28/10/2019,144.399994,145.669998,143.509995,144.190002,139.703644,35280100,0.036314039
29/10/2019,144.080002,144.5,142.649994,142.830002,138.385925,20589500,-0.002216011
30/10/2019,143.520004,145,142.789993,144.610001,140.110504,18496600,-0.003886716
31/10/2019,144.899994,144.929993,142.990005,143.369995,138.909088,24605100,0.009615315
01/11/2019,144.259995,144.419998,142.970001,143.720001,139.248245,33128400,-0.004416832
04/11/2019,144.830002,145,144.160004,144.550003,140.052414,16912000,0.003951248
05/11/2019,144.970001,145.020004,143.910004,144.460007,139.96521,18250200,0.000966644
06/11/2019,144.369995,144.520004,143.199997,144.059998,139.577652,16575800,-0.004138829
07/11/2019,143.839996,144.880005,143.770004,144.259995,139.771439,17786700,-0.003671116
08/11/2019,143.979996,145.990005,143.759995,145.960007,141.418533,16732700,0.000973304
11/11/2019,145.339996,146.419998,144.729996,146.110001,141.563904,14362600,0.009445757
12/11/2019,146.279999,147.570007,146.059998,147.070007,142.494019,18641600,0.006467614
13/11/2019,146.740005,147.460007,146.279999,147.309998,142.726517,16919200,0.003144695
14/11/2019,147.020004,148.410004,147,148.059998,143.453171,19729800,0.00190813
15/11/2019,148.929993,149.990005,148.270004,149.970001,145.303787,23485700,0.012991355
18/11/2019,150.070007,150.550003,148.979996,150.339996,145.662247,21534000,0.007654697
19/11/2019,150.880005,151.330002,150.199997,150.389999,145.710709,23935700,0.005397468
20/11/2019,150.309998,150.839996,148.460007,149.619995,145.457947,25696800,-0.003777883
21/11/2019,149.399994,149.800003,148.5,149.479996,145.321823,18576100,-0.006054181
22/11/2019,150.070007,150.300003,148.820007,149.589996,145.428772,15901800,0.004484692
25/11/2019,150,151.350006,149.919998,151.229996,147.023132,22420900,-0.000466496
26/11/2019,151.360001,152.419998,151.320007,152.029999,147.800888,24620100,0.009066673
27/11/2019,152.330002,152.5,151.520004,152.320007,148.082809,15184400,0.006408569
29/11/2019,152.100006,152.300003,151.279999,151.380005,147.168991,11977300,-0.001509854
02/12/2019,151.809998,151.830002,148.320007,149.550003,145.389893,27418400,-0.001906693
03/12/2019,147.490005,149.429993,146.649994,149.309998,145.15657,24066000,-0.028456578
04/12/2019,150.139999,150.179993,149.199997,149.850006,145.681549,17574700,0.017967279
05/12/2019,150.050003,150.320007,149.479996,149.929993,145.759308,17869100,-0.000599414
06/12/2019,150.990005,151.869995,150.270004,151.75,147.528702,16403500,0.006264592
09/12/2019,151.070007,152.210007,150.910004,151.360001,147.149551,16687400,0.00052985
10/12/2019,151.289993,151.889999,150.759995,151.130005,146.925919,16476100,0.001456186
11/12/2019,151.539993,151.869995,150.330002,151.699997,147.480072,18856600,0.001652456
12/12/2019,151.649994,153.440002,151.020004,153.240005,148.977234,24612100,0.000725888
13/12/2019,153,154.889999,152.830002,154.529999,150.231354,23845400,0.008902117
16/12/2019,155.110001,155.899994,154.820007,155.529999,151.203522,24144200,0.013790856
17/12/2019,155.449997,155.710007,154.449997,154.690002,150.386917,25425600,0.002191967
18/12/2019,154.300003,155.479996,154.179993,154.369995,150.075821,24129200,-0.007397839
19/12/2019,154,155.770004,153.75,155.710007,151.37854,24958900,-0.001944284
20/12/2019,157.350006,158.490005,156.289993,157.410004,153.031265,53477500,0.021753286
23/12/2019,158.119995,158.119995,157.270004,157.410004,153.031265,17718200,0.004893479
24/12/2019,157.479996,157.710007,157.119995,157.380005,153.00209,8989200,-0.004047553
26/12/2019,157.559998,158.729996,157.399994,158.669998,154.25621,14520600,0.000508014
27/12/2019,159.449997,159.550003,158.220001,158.960007,154.538101,18412800,0.011995424
30/12/2019,158.990005,159.020004,156.729996,157.589996,153.206223,16348400,-0.002884867
31/12/2019,156.770004,157.770004,156.449997,157.699997,153.313156,18369400,-0.013963148
02/01/2020,158.779999,160.729996,158.330002,160.619995,156.151917,22622100,0.012821298
03/01/2020,158.320007,159.949997,158.059998,158.619995,154.207581,21116200,-0.00289704
06/01/2020,157.080002,159.100006,156.509995,159.029999,154.606171,20813700,-0.00783227
07/01/2020,159.320007,159.669998,157.320007,157.580002,153.196533,21634100,0.014260281
08/01/2020,158.929993,160.800003,157.949997,160.089996,155.636688,27746500,-0.002447991
09/01/2020,161.839996,162.220001,161.029999,162.089996,157.581055,21385000,0.018309967
10/01/2020,162.820007,163.220001,161.179993,161.339996,156.851913,20725900,0.006055431
13/01/2020,161.759995,163.309998,161.259995,163.279999,158.737961,21626500,-0.00651033
14/01/2020,163.389999,163.600006,161.720001,162.130005,157.619919,23477400,0.010076682
15/01/2020,162.619995,163.940002,162.570007,163.179993,158.640732,21417900,-0.004712675
16/01/2020,164.350006,166.240005,164.029999,166.169998,161.547562,23865400,0.010638366
17/01/2020,167.419998,167.470001,165.429993,167.100006,162.45166,34371700,0.018679598
21/01/2020,166.679993,168.190002,166.429993,166.5,161.868378,29517200,-0.004420051
22/01/2020,167.399994,167.490005,165.679993,165.699997,161.090622,24138800,0.004319661
23/01/2020,166.190002,166.800003,165.270004,166.720001,162.082245,19680800,-0.007228148
24/01/2020,167.509995,167.529999,164.449997,165.039993,160.448975,24918100,0.007942674
27/01/2020,161.149994,163.380005,160.199997,162.279999,157.765778,32078100,-0.03796789
28/01/2020,163.779999,165.759995,163.070007,165.460007,160.857315,24899900,0.01632023
29/01/2020,167.839996,168.75,165.690002,168.039993,163.36554,34754500,0.024789333
30/01/2020,174.050003,174.050003,170.789993,172.779999,167.973663,51597500,0.036999566
31/01/2020,172.210007,172.399994,169.580002,170.229996,165.494644,36142700,-0.010571652
03/02/2020,170.429993,174.5,170.399994,174.380005,169.529175,30107000,-0.010336298
04/02/2020,177.139999,180.639999,176.309998,180.119995,175.109497,36433300,0.03937104
05/02/2020,184.029999,184.199997,178.410004,179.899994,174.895645,39186300,0.038895789
06/02/2020,180.970001,183.820007,180.059998,183.630005,178.521866,27751400,-0.016627713
07/02/2020,182.850006,185.630005,182.479996,183.889999,178.774628,33529100,0.01038849
10/02/2020,183.580002,188.839996,183.25,188.699997,183.450836,35844300,0.003992321
11/02/2020,190.649994,190.699997,183.5,184.440002,179.309311,53159900,0.038511776
12/02/2020,185.580002,185.850006,181.850006,184.710007,179.571838,47062900,-0.026593193
13/02/2020,183.080002,186.229996,182.869995,183.710007,178.59964,35295800,-0.013471279
14/02/2020,183.25,185.410004,182.649994,185.350006,180.194016,23149500,0.000928545
18/02/2020,185.610001,187.699997,185.5,187.229996,182.021713,27792200,0.012878587
19/02/2020,188.059998,188.179993,186.470001,187.279999,182.567627,29997500,0.013199704
20/02/2020,186.949997,187.25,181.100006,184.419998,179.779587,36862400,-0.005902377
21/02/2020,183.169998,183.5,177.25,178.589996,174.096268,48572600,-0.020219305
24/02/2020,167.770004,174.550003,163.229996,170.889999,166.590027,68311100,-0.084074871
25/02/2020,174.199997,174.839996,167.649994,168.070007,163.840988,68073300,0.038326237
26/02/2020,169.710007,173.259995,168.210007,170.169998,165.888138,56206100,-0.025774914
27/02/2020,163.320007,167.029999,157.979996,158.179993,154.199829,93174900,-0.037652464
28/02/2020,152.410004,163.710007,152,162.009995,157.933487,97012700,-0.066801387
02/03/2020,165.309998,172.919998,162.309998,172.789993,168.44223,71030800,0.084640074
03/03/2020,173.800003,175,162.259995,164.509995,160.37059,71677000,0.051358085
04/03/2020,168.490005,170.699997,165.619995,170.550003,166.258606,49814400,-0.030552347
05/03/2020,166.050003,170.869995,165.690002,166.270004,162.086319,47817300,-0.014481583
06/03/2020,162.610001,163.110001,156,161.570007,157.504547,72821100,-0.020716663
09/03/2020,151,157.75,150,150.619995,146.830078,70419300,-0.071397829
10/03/2020,158.160004,161.029999,152.580002,160.919998,156.870911,65354400,0.047417245
11/03/2020,157.130005,157.699997,151.149994,153.630005,149.764343,56371600,-0.006512386
12/03/2020,145.300003,153.470001,138.580002,139.059998,135.560944,93226400,-0.075287988
13/03/2020,147.5,161.910004,140.729996,158.830002,154.833496,92727400,0.015141066
16/03/2020,140,149.350006,135,135.419998,132.012543,87905900,-0.050847458
17/03/2020,140,147.5,135,146.570007,142.882004,81059800,0
18/03/2020,138,146,135.020004,140.399994,136.867233,81593200,-0.014285714
19/03/2020,142.770004,150.149994,139,142.710007,139.119125,85922700,0.034565246
20/03/2020,146,147.100006,135.860001,137.350006,133.893951,84866200,0.022623772
23/03/2020,137.009995,140.570007,132.520004,135.979996,132.558441,78975200,-0.061575377
24/03/2020,143.75,149.600006,141.270004,148.339996,144.607452,82516700,0.049193528
25/03/2020,148.910004,154.330002,144.440002,146.919998,143.22319,75638200,0.03589568
26/03/2020,148.399994,156.660004,148.369995,156.110001,152.181931,64568100,-0.003424955
27/03/2020,151.75,154.889999,149.199997,149.699997,145.933212,57042300,0.022574165
30/03/2020,152.440002,160.600006,150.009995,160.229996,156.198242,63420300,0.004546965
31/03/2020,159.399994,164.779999,156.559998,157.710007,153.741684,77927200,0.045657255
01/04/2020,153,157.75,150.820007,152.110001,148.282578,57969900,-0.040150528
02/04/2020,151.860001,155.479996,150.360001,155.259995,151.353333,49630700,-0.007450974
03/04/2020,155.100006,157.380005,152.190002,153.830002,149.959305,41243300,0.021335473
06/04/2020,160.320007,166.5,157.580002,165.270004,161.111465,67111700,0.033655711
07/04/2020,169.589996,170,163.259995,163.490005,159.376282,62769000,0.057821785
08/04/2020,165.669998,166.669998,163.5,165.130005,160.975006,48318200,-0.023114559
09/04/2020,166.360001,167.369995,163.330002,165.139999,160.984711,51385100,0.004164924
13/04/2020,164.350006,165.570007,162.300003,165.509995,161.345383,41905300,-0.012082201
14/04/2020,169,173.75,168,173.699997,169.329346,52874300,0.028293239
15/04/2020,171.199997,173.570007,169.240005,171.880005,167.55513,40940800,0.013017734
16/04/2020,174.300003,177.279999,172.899994,177.039993,172.585297,50479600,0.018107512
17/04/2020,179.5,180,175.869995,178.600006,174.106049,52765600,0.029833602
20/04/2020,176.630005,178.75,174.990005,175.059998,170.65509,36669600,-0.01598883
21/04/2020,173.5,173.669998,166.110001,167.820007,163.597275,56203700,-0.017720687
22/04/2020,171.389999,174,170.820007,173.520004,169.15387,34620200,-0.012161389
23/04/2020,174.110001,175.059998,170.910004,171.419998,167.106674,32790800,0.015870249
24/04/2020,172.059998,174.559998,170.710007,174.550003,170.157974,34277600,-0.011774183
27/04/2020,176.589996,176.899994,173.300003,174.050003,169.670547,33194400,0.026328014
28/04/2020,175.589996,175.669998,169.389999,169.809998,165.537201,34392700,-0.005662835
29/04/2020,173.220001,177.679993,171.880005,177.429993,172.965469,51286600,-0.013497324
30/04/2020,180,180.399994,176.229996,179.210007,174.700714,53875900,0.039140971
01/05/2020,175.800003,178.639999,174.009995,174.570007,170.17746,39370500,-0.023333317
04/05/2020,174.490005,179,173.800003,178.839996,174.340012,30372900,-0.007451638
05/05/2020,180.619995,183.649994,179.899994,180.759995,176.211685,36839200,0.035130895
06/05/2020,182.080002,184.199997,181.630005,182.539993,177.946869,32139300,0.008083308
07/05/2020,184.169998,184.550003,182.580002,183.600006,178.98024,28316000,0.011478449
08/05/2020,184.979996,185,183.360001,184.679993,180.033035,30877800,0.0043981
11/05/2020,183.149994,187.509995,182.850006,186.740005,182.041245,30892700,-0.009892972
12/05/2020,186.800003,187.039993,182.300003,182.509995,177.917648,32038200,0.01992907
13/05/2020,182.550003,184.050003,176.539993,179.75,175.227112,44711500,-0.022751606
14/05/2020,177.539993,180.690002,175.679993,180.529999,175.987457,41873900,-0.02744459
15/05/2020,179.059998,187.059998,177,183.160004,178.551315,46610400,0.008561479
18/05/2020,185.75,186.199997,183.960007,184.910004,180.257263,35264500,0.03736179
19/05/2020,185.029999,186.600006,183.490005,183.630005,179.009491,26799100,-0.003876183
20/05/2020,184.809998,185.850006,183.940002,185.660004,181.492462,31261300,-0.001189002
21/05/2020,185.399994,186.669998,183.289993,183.429993,179.312531,29119500,0.003192446
22/05/2020,183.190002,184.460007,182.539993,183.509995,179.390732,20826900,-0.01192013
26/05/2020,186.339996,186.5,181.100006,181.570007,177.494293,36073600,0.017195229
27/05/2020,180.199997,181.990005,176.600006,181.809998,177.728882,39517100,-0.032950516
28/05/2020,180.740005,184.149994,180.380005,181.399994,177.328079,33810200,0.002996715
29/05/2020,182.729996,184.270004,180.410004,183.25,179.136566,42130400,0.011010241
01/06/2020,182.539993,183,181.460007,182.830002,178.725998,22622400,-0.001039802
02/06/2020,184.25,185,181.350006,184.910004,180.759308,30794600,0.009367849
03/06/2020,184.820007,185.940002,183.580002,185.360001,181.199188,27311000,0.003093661
04/06/2020,184.300003,185.839996,182.300003,182.919998,178.81398,28761800,-0.00281357
05/06/2020,182.619995,187.729996,182.009995,187.199997,182.997879,39893600,-0.009115616
08/06/2020,185.940002,188.550003,184.440002,188.360001,184.131866,33211600,0.018179866
09/06/2020,188,190.699997,187.259995,189.800003,185.53952,29783900,0.011078832
10/06/2020,191.130005,198.520004,191.009995,196.839996,192.421478,43872300,0.016648963
11/06/2020,193.130005,195.759995,186.070007,186.270004,182.088791,52854700,0.010464082
12/06/2020,190.539993,191.720001,185.179993,187.740005,183.525787,43373600,-0.013410718
15/06/2020,184.580002,190.820007,184.009995,188.940002,184.698822,32770200,-0.031279475
16/06/2020,192.889999,195.580002,191.460007,193.570007,189.224915,42556700,0.045021112
17/06/2020,195.029999,196.320007,193.690002,194.240005,189.879868,25687800,0.011094406
18/06/2020,194,196.490005,194,196.320007,191.913162,23061600,-0.005281234
19/06/2020,198.589996,199.289993,194.369995,195.149994,190.76944,44441100,0.023659773
22/06/2020,195.789993,200.759995,195.229996,200.570007,196.06778,32818900,-0.014099416
23/06/2020,202.089996,203.949997,201.429993,201.910004,197.377686,30917400,0.032177349
24/06/2020,201.600006,203.25,196.559998,197.839996,193.399048,36740600,-0.002424613
25/06/2020,197.800003,200.610001,195.470001,200.339996,195.842941,27803900,-0.018849221
26/06/2020,199.729996,199.889999,194.880005,196.330002,191.922974,54675800,0.009757295
29/06/2020,195.779999,198.529999,193.550003,198.440002,193.98558,26701600,-0.019776684
30/06/2020,197.880005,204.399994,197.740005,203.509995,198.941772,34310300,0.010726356
01/07/2020,203.139999,206.350006,201.770004,204.699997,200.105057,32061200,0.026581736
02/07/2020,205.679993,208.020004,205,206.259995,201.630051,29315800,0.012503663
06/07/2020,208.830002,211.130005,208.089996,210.699997,205.970352,31897600,0.015315097
07/07/2020,210.449997,214.669998,207.990005,208.25,203.575378,33600700,0.007757482
08/07/2020,210.070007,213.259995,208.690002,212.830002,208.052582,33600000,-0.001805607
09/07/2020,216.330002,216.380005,211.470001,214.320007,209.50914,33121700,0.029799566
10/07/2020,213.619995,214.080002,211.080002,213.669998,208.873688,26177600,-0.01252719
13/07/2020,214.479996,215.800003,206.5,207.070007,202.421875,38135600,0.004025845
14/07/2020,206.130005,208.850006,202.029999,208.350006,203.673141,37591800,-0.038931328
15/07/2020,209.559998,211.330002,205.029999,208.039993,203.370087,32179400,0.01663995
16/07/2020,205.399994,205.699997,202.309998,203.919998,199.342529,29940700,-0.019851136
17/07/2020,204.470001,205.039993,201.389999,202.880005,198.325943,31635300,-0.004527717
20/07/2020,205,212.300003,203.009995,211.600006,206.850204,36884800,0.002592062
21/07/2020,213.660004,213.940002,208.029999,208.75,204.064178,37990400,0.042243922
22/07/2020,209.199997,212.300003,208.389999,211.75,206.996796,49605700,-0.020874319
23/07/2020,207.190002,210.919998,202.149994,202.539993,197.99353,67457000,-0.009608007
24/07/2020,200.419998,202.860001,197.509995,201.300003,196.781372,39827000,-0.032675341
27/07/2020,201.470001,203.970001,200.860001,203.850006,199.274155,30160900,0.005239013
28/07/2020,203.610001,204.699997,201.740005,202.020004,197.485245,23251400,0.010621929
29/07/2020,202.5,204.649994,202.009995,204.059998,199.479431,19632600,-0.005451604
30/07/2020,201,204.460007,199.570007,203.899994,199.322998,25079600,-0.007407407
31/07/2020,204.399994,205.100006,199.009995,205.009995,200.408127,51044000,0.016915393
03/08/2020,211.520004,217.639999,210.440002,216.539993,211.679306,78983000,0.034833709
04/08/2020,214.169998,214.770004,210.309998,213.289993,208.502243,49280100,0.012528338
05/08/2020,214.899994,215,211.570007,212.940002,208.160126,28806400,0.003408489
06/08/2020,212.339996,216.369995,211.550003,216.350006,211.493576,32656800,-0.011912508
07/08/2020,214.850006,215.699997,210.929993,212.479996,207.710419,27820400,0.011820712
10/08/2020,211.669998,211.880005,206.350006,208.25,203.575378,36716500,-0.014801061
11/08/2020,207.160004,207.649994,203.139999,203.380005,198.814682,36446500,-0.021306723
12/08/2020,205.289993,210.279999,204.75,209.190002,204.494308,28013100,-0.009026892
13/08/2020,209.440002,211.350006,208.149994,208.699997,204.015289,22588900,0.02021535
14/08/2020,208.759995,209.589996,207.509995,208.899994,204.21077,17958900,-0.003246787
17/08/2020,209.600006,211.190002,208.919998,210.279999,205.559814,20184800,0.004023812
18/08/2020,210.529999,212.360001,209.210007,211.490005,206.742676,21336200,0.004436989
19/08/2020,211.490005,212.100006,209.25,209.699997,205.488373,27627600,0.004559949
20/08/2020,209.539993,215,208.910004,214.580002,210.27037,26981500,-0.009220351
21/08/2020,213.860001,216.25,212.850006,213.020004,208.741684,36249300,0.020616628
24/08/2020,214.789993,215.520004,212.429993,213.690002,209.398224,25460100,0.004348602
25/08/2020,213.100006,216.610001,213.100006,216.470001,212.122391,23043700,-0.00786809
26/08/2020,217.880005,222.089996,217.360001,221.149994,216.708405,39600800,0.022430778
27/08/2020,222.889999,231.149994,219.399994,226.580002,222.029358,57602200,0.022994281
28/08/2020,228.179993,230.639999,226.580002,228.910004,224.312546,26292900,0.023733653
31/08/2020,227,228.699997,224.309998,225.529999,221.000443,28774200,-0.005171325
01/09/2020,225.509995,227.449997,224.429993,227.270004,222.705505,25725500,-0.006563899
02/09/2020,227.970001,232.860001,227.350006,231.649994,226.997528,34080800,0.010908634
03/09/2020,229.270004,229.309998,214.960007,217.300003,212.93573,58400300,0.005702518
04/09/2020,215.100006,218.360001,205.190002,214.25,209.946991,59664100,-0.061804849
08/09/2020,206.5,210.029999,202.199997,202.660004,198.589767,52924300,-0.039981431
09/09/2020,207.600006,214.839996,206.699997,211.289993,207.046417,45679000,0.005326906
10/09/2020,213.399994,214.740005,204.110001,205.369995,201.245316,35461500,0.027938284
11/09/2020,207.199997,208.630005,201.240005,204.029999,199.93222,33620100,-0.029053408
14/09/2020,204.240005,209.199997,204.029999,205.410004,201.284531,30375800,-0.014285676
15/09/2020,208.419998,209.779999,206.929993,208.779999,204.586838,21823900,0.020466084
16/09/2020,210.619995,210.649994,204.639999,205.050003,200.931778,26328100,0.010555595
17/09/2020,200.050003,204.330002,199.960007,202.910004,198.834747,34011300,-0.050185131
18/09/2020,202.800003,203.649994,196.25,200.389999,196.365372,55225300,0.013746563
21/09/2020,197.190002,202.710007,196.380005,202.539993,198.472153,39839700,-0.027662726
22/09/2020,205.059998,208.100006,202.080002,207.419998,203.254135,33517100,0.039910725
23/09/2020,207.899994,208.100006,200.029999,200.589996,196.561325,30803800,0.013849586
24/09/2020,199.850006,205.570007,199.199997,203.190002,199.109116,31202500,-0.038720482
25/09/2020,203.550003,209.039993,202.539993,207.820007,203.646118,29437300,0.01851387
28/09/2020,210.880005,212.570007,208.059998,209.440002,205.233597,32004900,0.036010817
29/09/2020,209.350006,210.070007,206.809998,207.259995,203.097366,24221900,-0.007255306
30/09/2020,207.729996,211.979996,206.539993,210.330002,206.105713,33829100,-0.007738285
01/10/2020,213.490005,213.990005,211.320007,212.460007,208.192963,27158400,0.027728345
02/10/2020,208,210.990005,205.539993,206.190002,202.048843,33154800,-0.025715513
05/10/2020,207.220001,210.410004,206.979996,210.380005,206.154694,21331600,-0.003749995
06/10/2020,208.820007,210.179993,204.820007,205.910004,201.774475,28554300,0.007721291
07/10/2020,207.059998,210.110001,206.720001,209.830002,205.615753,25681100,-0.008428354
08/10/2020,210.509995,211.190002,208.320007,210.580002,206.350708,19925800,0.016661823
09/10/2020,211.229996,215.860001,211.229996,215.809998,211.475662,26458000,0.00342027
12/10/2020,218.789993,223.860001,216.809998,221.399994,216.953384,40461400,0.035790357
13/10/2020,222.720001,225.210007,220.429993,222.860001,218.384033,28950800,0.017962467
14/10/2020,223,224.220001,219.130005,220.860001,216.424225,23421700,0.001257179
15/10/2020,217.100006,220.360001,216.009995,219.660004,215.248322,22733100,-0.026457372
16/10/2020,220.149994,222.289993,219.320007,219.660004,215.248322,26057900,0.01404877
19/10/2020,220.419998,222.300003,213.720001,214.220001,209.917587,27625800,0.001226455
20/10/2020,215.800003,217.369995,213.089996,214.649994,210.338943,22753500,-0.020959963
21/10/2020,213.119995,216.919998,213.119995,214.800003,210.485916,22724900,-0.012418943
22/10/2020,213.929993,216.059998,211.699997,214.889999,210.574127,22351500,0.003800666
23/10/2020,215.029999,216.279999,213.160004,216.229996,211.887207,18879600,0.005141897
26/10/2020,213.850006,216.339996,208.100006,210.080002,205.860703,37111600,-0.005487574
27/10/2020,211.589996,214.669998,210.330002,213.25,208.967056,36700300,-0.010568202
28/10/2020,207.669998,208.839996,202.100006,202.679993,198.60936,51195600,-0.018526386
29/10/2020,204.070007,207.360001,203.369995,204.720001,200.608368,31432600,-0.017335152
30/10/2020,203.5,204.289993,199.619995,202.470001,198.403595,36953700,-0.002793193
02/11/2020,204.289993,205.279999,200.119995,202.330002,198.266373,30842200,0.003882029
03/11/2020,203.889999,208.119995,203.119995,206.429993,202.284042,27512000,-0.001957972
04/11/2020,214.020004,218.320007,212.419998,216.389999,212.043976,42311800,0.049683678
05/11/2020,222.039993,224.119995,221.149994,223.289993,218.805405,36080100,0.037473081
06/11/2020,222.259995,224.360001,218.029999,223.720001,219.226761,25231900,0.000990822
09/11/2020,224.440002,228.119995,217.880005,218.389999,214.003845,44395000,0.009808364
10/11/2020,214.5,216.5,209.720001,211.009995,206.772034,44045100,-0.044288014
11/11/2020,212.389999,218.039993,212.199997,216.550003,212.20079,29440800,-0.009836834
12/11/2020,217.210007,219.110001,214.460007,215.440002,211.113068,21593900,0.022694138
13/11/2020,216.360001,217.419998,214.160004,216.509995,212.161591,18621100,-0.003913291
16/11/2020,214.869995,217.740005,214.520004,217.229996,212.867142,24953300,-0.006886698
17/11/2020,216.100006,217.679993,214.080002,214.460007,210.152771,24154100,0.005724443
18/11/2020,213.649994,215.169998,210.929993,211.080002,207.382156,28372800,-0.011337399
19/11/2020,211.380005,213.029999,209.929993,212.419998,208.698685,24792700,-0.010624803
20/11/2020,212.199997,213.289993,210,210.389999,206.704239,22843100,0.003879232
23/11/2020,210.949997,212.289993,208.160004,210.110001,206.429169,25683500,-0.005890669
24/11/2020,209.589996,214.25,208.860001,213.860001,210.11348,33979700,-0.00644703
25/11/2020,215.110001,215.289993,212.460007,213.869995,210.123291,21012900,0.026337159
27/11/2020,214.850006,216.270004,214.039993,215.229996,211.459442,14512200,-0.001208661
30/11/2020,214.100006,214.759995,210.839996,214.070007,210.319809,33064800,-0.003490807
01/12/2020,214.509995,217.320007,213.350006,216.210007,212.422302,30904500,0.001914942
02/12/2020,214.880005,215.470001,212.800003,215.369995,211.597031,23724500,0.001724908
03/12/2020,214.610001,216.380005,213.649994,214.240005,210.486816,25120900,-0.001256534
04/12/2020,214.220001,215.380005,213.179993,214.360001,210.604706,24666000,-0.00181725
07/12/2020,214.369995,215.539993,212.990005,214.289993,210.535934,24620000,0.000700187
08/12/2020,213.970001,216.949997,212.889999,216.009995,212.2258,23284100,-0.001865905
09/12/2020,215.160004,215.229996,211.210007,211.800003,208.089569,32440600,0.005561541
10/12/2020,211.770004,213.080002,210.360001,210.520004,206.831985,26733300,-0.015755716
11/12/2020,210.050003,213.320007,209.110001,213.259995,209.524002,30979400,-0.008122024
14/12/2020,213.100006,216.210007,212.880005,214.199997,210.44751,28798400,0.014520366
15/12/2020,215.169998,215.419998,212.240005,214.130005,210.378754,27000600,0.009713712
16/12/2020,214.75,220.110001,214.720001,219.279999,215.438507,35023300,-0.001951936
